Immigrants,Both,Barbados,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,10,10,20,10,20,20,20,10,10,20,10,10,0,10,10,10,10,10,10,30,10,10,20,10,10,10,..,..,..,..,..
Immigrants,Both,Belarus,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,10,10,40,40,30,40,30,30,20,30,40,50,40,70,50,60,60,..,..,..,..,..
Immigrants,Both,Belgium,908,Europe,926,Western Europe,901,Developed regions,230,270,400,280,260,270,290,310,370,290,270,250,300,350,400,350,360,350,330,390,440,480,450,480,410,410,480,530,560,..,..,..,..,..
Immigrants,Both,Belize,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,10,0,0,..,..,..,..,..
Immigrants,Both,Benin,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,10,10,0,0,90,210,..,..,..,..,..
Immigrants,Both,Bermuda,905,Northern America,905,Northern America,901,Developed regions,20,20,30,30,20,20,20,30,30,30,40,20,10,30,20,40,30,20,20,20,20,40,40,40,40,20,50,30,50,..,..,..,..,..
Immigrants,Both,Bhutan,935,Asia,5501,Southern Asia,902,Developing regions,0,0,10,10,0,10,0,0,0,10,10,10,10,10,10,20,20,20,20,30,40,30,50,40,80,70,90,100,150,..,..,..,..,..
Immigrants,Both,Bolivia (Plurinational State of),904,Latin America and the Caribbean,931,South America,902,Developing regions,20,30,20,30,30,30,30,30,50,30,30,20,40,30,20,40,50,50,40,50,30,30,40,40,40,40,50,50,50,..,..,..,..,..
Immigrants,Both,Bosnia and Herzegovina,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,2470,2140,1120,1600,700,560,370,310,240,240,240,250,300,320,..,..,..,..,..
Immigrants,Both,Botswana,903,Africa,913,Southern Africa,902,Developing regions,20,40,40,80,40,50,60,80,60,80,80,80,100,130,170,240,200,210,340,230,420,420,450,590,390,260,200,230,260,..,..,..,..,..
Immigrants,Both,Brazil,904,Latin America and the Caribbean,931,South America,902,Developing regions,270,220,290,230,310,320,320,250,420,350,280,300,370,300,320,360,350,330,420,490,540,680,700,810,1430,2050,2910,3370,4010,..,..,..,..,..
Immigrants,Both,British Virgin Islands,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,10,20,..,..,..,..,..
Immigrants,Both,Brunei Darussalam,935,Asia,920,South-Eastern Asia,902,Developing regions,80,100,140,150,170,200,280,600,1180,590,610,630,570,500,540,580,620,650,680,600,680,770,800,880,800,630,750,630,820,..,..,..,..,..
Immigrants,Both,Bulgaria,908,Europe,923,Eastern Europe,901,Developed regions,20,20,30,20,20,20,40,20,20,40,40,140,320,140,120,130,120,120,130,120,150,160,140,110,160,110,130,130,130,..,..,..,..,..
Immigrants,Both,Burkina Faso,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,..,..,..,..,..
Immigrants,Both,Burundi,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,..,..,..,..,..
Immigrants,Both,Cabo Verde,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Cambodia,935,Asia,920,South-Eastern Asia,902,Developing regions,0,0,10,10,0,0,0,0,30,20,20,60,220,480,1140,870,510,710,480,420,470,660,800,830,720,620,880,970,980,..,..,..,..,..
Immigrants,Both,Cameroon,903,Africa,911,Middle Africa,902,Developing regions,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,20,10,30,70,100,..,..,..,..,..
Immigrants,Both,Canada,905,Northern America,905,Northern America,901,Developed regions,2920,3770,3830,3170,3030,3390,3440,3480,3780,4220,4420,4380,3970,3820,4400,4920,5140,5280,5170,5380,5710,6050,6240,6430,6350,6520,6700,7020,7930,..,..,..,..,..
Immigrants,Both,Cayman Islands,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,20,30,30,20,10,60,40,..,..,..,..,..
Immigrants,Both,Central African Republic,903,Africa,911,Middle Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Chad,903,Africa,911,Middle Africa,902,Developing regions,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,10,10,10,10,0,0,0,..,..,..,..,..
Immigrants,Both,Chile,904,Latin America and the Caribbean,931,South America,902,Developing regions,590,430,490,750,1350,1980,2000,2180,2130,1090,810,860,590,490,550,690,730,520,610,520,470,510,560,590,610,720,800,980,1020,..,..,..,..,..
Immigrants,Both,China,935,Asia,906,Eastern Asia,902,Developing regions,860,870,560,580,1220,2190,1820,2070,2810,4220,3430,8400,6880,4610,4400,8550,12450,8460,10310,13070,16700,22220,29000,33410,29860,28820,32190,42920,54300,..,..,..,..,..
Immigrants,Both,"China, Hong Kong Special Administrative Region",935,Asia,906,Eastern Asia,902,Developing regions,4170,4380,4980,5480,7450,6820,7200,8840,12960,15200,20450,25790,22130,15960,15880,17940,18550,17450,16520,15250,16410,18620,20200,19220,9740,10070,10270,9680,11030,..,..,..,..,..
Immigrants,Both,"China, Macao Special Administrative Region",935,Asia,906,Eastern Asia,902,Developing regions,40,80,60,50,80,120,90,110,140,120,150,210,220,210,220,310,330,320,330,310,330,310,320,320,170,190,190,240,330,..,..,..,..,..
Immigrants,Both,"China, Taiwan Province of China",935,Asia,906,Eastern Asia,902,Developing regions,220,270,310,270,390,520,1010,1350,1770,2920,3770,4590,3750,2800,3090,3940,4850,4900,4770,4790,5080,5240,5110,4810,3410,3290,3350,3580,4550,..,..,..,..,..
Immigrants,Both,Colombia,904,Latin America and the Caribbean,931,South America,902,Developing regions,90,90,110,80,80,70,130,140,140,180,140,130,170,120,190,230,210,140,170,220,350,490,610,650,490,680,1160,1990,2350,..,..,..,..,..
Immigrants,Both,Comoros,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Congo,903,Africa,911,Middle Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,90,100,70,..,..,..,..,..
Immigrants,Both,Cook Islands,909,Oceania,957,Polynesia,902,Developing regions,40,60,40,30,60,70,110,110,80,90,80,90,70,70,100,150,280,250,180,120,110,110,70,80,180,150,160,160,170,..,..,..,..,..
Immigrants,Both,Costa Rica,904,Latin America and the Caribbean,916,Central America,902,Developing regions,20,20,20,30,380,140,90,100,40,30,20,30,20,20,20,30,30,20,10,10,10,30,30,30,20,40,50,30,50,..,..,..,..,..
Immigrants,Both,Côte d'Ivoire,903,Africa,914,Western Africa,902,Developing regions,0,0,10,10,10,0,0,10,20,10,0,10,0,10,0,10,0,10,10,10,10,0,10,0,10,10,0,0,0,..,..,..,..,..
Immigrants,Both,Croatia,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,210,630,1200,1380,1100,910,1120,840,950,830,580,510,360,590,400,270,340,..,..,..,..,..
Immigrants,Both,Cuba,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,50,0,10,10,10,0,10,0,10,0,0,10,0,0,0,10,10,10,20,10,30,10,30,10,40,30,30,30,40,..,..,..,..,..
Immigrants,Both,Cyprus,935,Asia,922,Western Asia,902,Developing regions,390,540,420,390,470,460,660,740,720,530,450,310,280,380,480,480,580,450,370,410,270,360,350,330,200,200,310,220,200,..,..,..,..,..
Immigrants,Both,Czech Republic,908,Europe,923,Eastern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,120,250,240,210,220,200,270,280,440,360,330,400,380,370,..,..,..,..,..
Immigrants,Both,Democratic People's Republic of Korea,935,Asia,906,Eastern Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Democratic Republic of the Congo,903,Africa,911,Middle Africa,902,Developing regions,0,10,10,0,10,0,0,10,20,20,20,10,10,30,20,20,20,20,0,0,0,0,0,0,0,0,0,10,20,..,..,..,..,..
Immigrants,Both,Denmark,908,Europe,924,Northern Europe,901,Developed regions,620,890,950,500,360,390,550,750,860,720,660,610,570,570,630,650,630,680,580,610,700,850,790,750,650,630,620,600,630,..,..,..,..,..
Immigrants,Both,Djibouti,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,10,20,10,0,10,0,10,10,10,20,0,0,10,20,10,20,30,20,20,10,10,20,0,..,..,..,..,..
Immigrants,Both,Dominica,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,10,10,10,20,0,0,0,10,10,..,..,..,..,..
Immigrants,Both,Dominican Republic,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,20,..,..,..,..,..
Immigrants,Both,Ecuador,904,Latin America and the Caribbean,931,South America,902,Developing regions,50,60,50,50,40,50,50,70,70,60,70,70,60,40,80,80,80,60,60,60,70,70,80,90,90,70,70,100,120,..,..,..,..,..
Immigrants,Both,Egypt,903,Africa,912,Northern Africa,902,Developing regions,330,400,390,400,650,800,1030,1270,1510,1170,850,1170,1280,930,880,880,830,750,780,860,1090,1380,1840,2890,4070,3800,2960,2000,1520,..,..,..,..,..
Immigrants,Both,El Salvador,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,0,10,110,270,790,390,660,960,1990,1350,1540,560,240,230,270,220,150,130,50,70,50,60,70,50,50,40,40,100,..,..,..,..,..
Immigrants,Both,Equatorial Guinea,903,Africa,911,Middle Africa,902,Developing regions,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Eritrea,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,60,50,40,20,20,20,20,20,20,30,20,70,30,..,..,..,..,..
Immigrants,Both,Estonia,908,Europe,924,Northern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,20,20,10,20,20,40,30,40,30,50,80,120,270,..,..,..,..,..
Immigrants,Both,Ethiopia,903,Africa,910,Eastern Africa,902,Developing regions,20,10,10,10,20,30,20,30,40,40,50,0,0,0,220,240,190,230,290,270,260,230,300,300,270,280,430,520,690,..,..,..,..,..
Immigrants,Both,Faeroe Islands,908,Europe,924,Northern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,..,..,..,..,..
Immigrants,Both,Falkland Islands (Malvinas),904,Latin America and the Caribbean,931,South America,902,Developing regions,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,10,0,10,..,..,..,..,..
Immigrants,Both,Fiji,909,Oceania,928,Melanesia,902,Developing regions,1260,1700,1640,1440,1530,1830,2190,3920,3970,3500,3400,3540,3120,2460,2440,2900,2810,2290,2240,2580,2790,3040,2500,2710,2860,2890,4120,2820,3510,..,..,..,..,..
Immigrants,Both,Finland,908,Europe,924,Northern Europe,901,Developed regions,290,250,190,200,160,220,250,190,260,340,330,340,270,260,290,300,310,300,280,300,300,330,300,350,310,350,350,390,410,..,..,..,..,..
Immigrants,Both,France,908,Europe,926,Western Europe,901,Developed regions,1400,1730,1700,1650,1480,1590,1650,1630,1760,1510,1650,1760,1630,1760,1940,2220,2060,1910,2020,2480,2570,2770,2790,2750,2950,3210,3620,4330,4910,..,..,..,..,..
Immigrants,Both,French Guiana,904,Latin America and the Caribbean,931,South America,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,French Polynesia,909,Oceania,957,Polynesia,902,Developing regions,40,30,50,60,60,40,50,50,70,50,80,60,60,60,50,60,50,60,80,60,70,80,60,60,80,100,140,120,130,..,..,..,..,..
Immigrants,Both,Gabon,903,Africa,911,Middle Africa,902,Developing regions,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,..,..,..,..,..
Immigrants,Both,Gambia,903,Africa,914,Western Africa,902,Developing regions,10,0,0,0,0,10,10,10,0,0,10,10,10,10,0,10,0,0,0,0,0,10,20,0,10,10,20,20,20,..,..,..,..,..
Immigrants,Both,Georgia,935,Asia,922,Western Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,30,20,10,10,20,20,10,10,20,0,20,30,20,..,..,..,..,..
Immigrants,Both,Germany,908,Europe,926,Western Europe,901,Developed regions,3300,4620,7140,5160,2800,2700,2980,3410,3370,3010,2950,2890,2820,2920,3390,3820,3640,3520,4180,4390,4650,5180,5170,5390,4870,4980,5240,6110,6710,..,..,..,..,..
Immigrants,Both,Ghana,903,Africa,914,Western Africa,902,Developing regions,60,100,110,40,40,50,60,40,50,60,90,100,140,110,150,160,160,160,190,170,110,130,130,170,370,650,690,670,510,..,..,..,..,..
Immigrants,Both,Gibraltar,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,10,0,0,0,10,10,0,10,0,10,0,10,0,..,..,..,..,..
Immigrants,Both,Greece,908,Europe,925,Southern Europe,901,Developed regions,4280,5040,3560,3210,4060,4300,4570,5020,4390,3490,3150,2720,2840,3120,3270,3710,3140,3110,2680,2780,2170,2010,2300,1880,1300,1380,1260,1190,1130,..,..,..,..,..
Immigrants,Both,Greenland,905,Northern America,905,Northern America,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Grenada,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,..,..,..,..,..
Immigrants,Both,Guadeloupe,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Guam,909,Oceania,954,Micronesia,902,Developing regions,10,20,0,0,10,10,10,10,0,10,20,20,40,60,30,60,30,20,30,10,20,40,50,30,40,50,40,70,50,..,..,..,..,..
Immigrants,Both,Guatemala,904,Latin America and the Caribbean,916,Central America,902,Developing regions,20,0,20,10,0,10,20,20,20,20,70,70,30,20,30,30,20,20,20,10,20,20,30,20,10,20,20,10,30,..,..,..,..,..
Immigrants,Both,Guinea,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,260,180,310,430,1250,950,880,1010,..,..,..,..,..
Immigrants,Both,Guinea-Bissau,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Guyana,904,Latin America and the Caribbean,931,South America,902,Developing regions,10,10,20,0,10,10,10,20,20,0,10,10,0,0,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,..,..,..,..,..
Immigrants,Both,Haiti,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Holy See,908,Europe,925,Southern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Honduras,904,Latin America and the Caribbean,916,Central America,902,Developing regions,0,10,30,0,0,10,20,10,10,10,30,10,10,0,0,20,20,0,10,0,10,10,10,20,10,10,10,10,20,..,..,..,..,..
Immigrants,Both,Hungary,908,Europe,923,Eastern Europe,901,Developed regions,100,100,90,90,100,130,160,230,270,220,260,310,400,270,300,360,400,320,250,300,330,450,430,430,350,390,380,480,520,..,..,..,..,..
Immigrants,Both,Iceland,908,Europe,924,Northern Europe,901,Developed regions,50,40,50,50,30,30,40,40,10,20,40,40,40,40,20,30,30,20,10,30,20,20,30,30,30,50,30,40,50,..,..,..,..,..
Immigrants,Both,India,935,Asia,5501,Southern Asia,902,Developing regions,1220,1560,1870,2090,2300,2510,2390,2900,2990,2980,3930,6080,5450,3350,4570,6420,5780,6410,7810,8370,10390,9380,9240,15080,18310,19920,27880,41920,58400,..,..,..,..,..
Immigrants,Both,Indonesia,935,Asia,920,South-Eastern Asia,902,Developing regions,5990,4400,3780,4330,4070,3880,4120,3830,3690,4200,4330,4720,5660,6700,7440,9120,10580,12210,11730,13340,13640,15390,13650,13840,8970,7960,8350,8370,9960,..,..,..,..,..
Immigrants,Both,Iran (Islamic Republic of),935,Asia,5501,Southern Asia,902,Developing regions,320,170,180,290,360,420,440,590,630,490,1020,1160,1620,1080,980,1070,960,800,550,550,640,710,1140,1490,1250,1490,2320,2600,2310,..,..,..,..,..
Immigrants,Both,Iraq,935,Asia,922,Western Asia,902,Developing regions,140,200,130,90,110,70,70,70,90,70,80,110,930,490,950,1410,930,950,840,400,250,50,140,50,240,300,520,650,1300,..,..,..,..,..
Immigrants,Both,Ireland,908,Europe,924,Northern Europe,901,Developed regions,950,1470,1500,1220,740,1500,2340,3160,4210,4190,2050,1480,1260,1320,1850,2370,2520,3090,3440,4470,5050,5500,5490,6040,4560,4410,4630,6130,8930,..,..,..,..,..
Immigrants,Both,Israel,935,Asia,922,Western Asia,902,Developing regions,960,950,820,760,880,940,1190,1000,1060,880,1090,910,900,980,1020,1000,1030,1040,1030,1150,1070,1240,1460,1320,1030,1040,980,1230,1000,..,..,..,..,..
Immigrants,Both,Italy,908,Europe,925,Southern Europe,901,Developed regions,4210,4310,2620,2200,2400,2850,2570,2710,2710,2530,2110,1710,1780,1830,2000,2040,1960,1810,1650,1560,1750,1890,1690,1810,2250,2250,2560,2590,2840,..,..,..,..,..
Immigrants,Both,Jamaica,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,40,20,20,40,60,40,30,30,20,30,30,20,30,20,40,10,30,30,20,10,30,50,30,60,40,20,30,30,50,..,..,..,..,..
Immigrants,Both,Japan,935,Asia,906,Eastern Asia,901,Developed regions,2240,2980,2930,3200,3250,3760,4130,4930,6080,6950,8090,8500,8910,8930,9750,10270,10170,10800,10380,10230,10930,21200,24810,19030,11900,10920,10370,10640,10230,..,..,..,..,..
Immigrants,Both,Jordan,935,Asia,922,Western Asia,902,Developing regions,40,60,60,110,120,160,280,340,260,240,280,440,600,320,340,630,580,440,520,590,790,700,910,1030,820,1190,980,760,1230,..,..,..,..,..
Immigrants,Both,Kazakhstan,935,Asia,5500,Central Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,30,70,70,70,50,50,70,80,80,50,80,80,100,120,..,..,..,..,..
Immigrants,Both,Kenya,903,Africa,910,Eastern Africa,902,Developing regions,190,180,200,250,260,260,200,190,310,280,320,410,440,350,520,670,560,610,850,800,1010,1440,1810,2690,2760,2370,2180,1800,2030,..,..,..,..,..
Immigrants,Both,Kiribati,909,Oceania,954,Micronesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,60,80,70,90,150,110,100,80,60,60,70,90,50,90,100,70,90,70,..,..,..,..,..
Immigrants,Both,Kuwait,935,Asia,922,Western Asia,902,Developing regions,60,50,90,80,140,160,130,230,240,190,200,120,300,190,190,220,200,230,200,220,200,270,230,290,220,220,260,270,400,..,..,..,..,..
Immigrants,Both,Kyrgyzstan,935,Asia,5500,Central Asia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,20,20,10,30,50,30,30,20,50,70,..,..,..,..,..
Immigrants,Both,Lao People's Democratic Republic,935,Asia,920,South-Eastern Asia,902,Developing regions,10,20,20,20,30,20,10,40,40,50,70,90,150,140,190,240,220,220,210,190,250,250,250,230,170,170,220,220,320,..,..,..,..,..
Immigrants,Both,Latvia,908,Europe,924,Northern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,10,50,40,60,30,60,60,50,50,70,70,80,100,50,90,60,60,80,..,..,..,..,..
Immigrants,Both,Lebanon,935,Asia,922,Western Asia,902,Developing regions,1240,1350,1440,1410,3110,3000,3720,5060,4070,2900,3270,2820,1860,2130,2480,2730,2760,2490,2490,2380,2970,2770,2600,3000,2840,2710,3110,2500,10450,..,..,..,..,..
Immigrants,Both,Lesotho,903,Africa,913,Southern Africa,902,Developing regions,10,10,20,10,10,20,10,10,10,10,10,10,10,20,20,20,20,0,0,0,10,10,30,20,10,10,10,10,10,..,..,..,..,..
Immigrants,Both,Liberia,903,Africa,914,Western Africa,902,Developing regions,0,0,10,10,0,10,10,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,30,50,..,..,..,..,..
Immigrants,Both,Libya,903,Africa,912,Northern Africa,902,Developing regions,70,80,70,60,50,40,20,30,30,20,20,20,10,20,20,20,30,20,20,20,10,50,20,50,40,30,60,100,220,..,..,..,..,..
Immigrants,Both,Liechtenstein,908,Europe,926,Western Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..
Immigrants,Both,Lithuania,908,Europe,924,Northern Europe,901,Developed regions,0,0,0,0,0,0,0,0,0,0,10,0,20,40,20,20,30,10,20,20,30,50,60,70,40,40,40,40,80,..,..,..,..,..
Immigrants,Both,Luxembourg,908,Europe,926,Western Europe,901,Developed regions,10,20,40,10,0,20,20,20,20,10,20,10,10,20,30,30,30,10,20,10,20,30,30,30,40,20,40,40,30,..,..,..,..,..
Immigrants,Both,Madagascar,903,Africa,910,Eastern Africa,902,Developing regions,0,0,10,0,110,0,10,30,220,0,0,0,0,0,0,10,0,0,10,10,20,10,0,10,10,10,10,10,20,..,..,..,..,..
Immigrants,Both,Malawi,903,Africa,910,Eastern Africa,902,Developing regions,20,30,40,40,30,50,30,40,30,40,50,40,30,50,50,40,60,30,40,20,20,50,100,110,150,90,150,290,110,..,..,..,..,..
Immigrants,Both,Malaysia,935,Asia,920,South-Eastern Asia,902,Developing regions,12390,14420,12820,12330,11690,11100,10620,12320,14160,13160,12240,10340,8650,8430,8780,9550,10890,10740,9420,9160,10900,12520,14810,16880,12540,13130,13890,13540,14950,..,..,..,..,..
Immigrants,Both,Maldives,935,Asia,5501,Southern Asia,902,Developing regions,0,20,10,0,0,0,10,10,10,20,20,50,70,60,80,100,100,180,130,140,110,120,130,180,140,90,80,100,140,..,..,..,..,..
Immigrants,Both,Mali,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,10,20,..,..,..,..,..
Immigrants,Both,Malta,908,Europe,925,Southern Europe,901,Developed regions,1220,1850,880,610,660,820,800,680,530,370,310,280,310,270,340,380,340,280,300,210,190,170,230,250,290,250,250,230,250,..,..,..,..,..
Immigrants,Both,Marshall Islands,909,Oceania,954,Micronesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,20,10,10,0,10,10,10,10,20,10,10,10,20,..,..,..,..,..
Immigrants,Both,Martinique,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,..,..,..,..,..
Immigrants,Both,Mauritania,903,Africa,914,Western Africa,902,Developing regions,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,10,10,120,30,10,0,40,30,100,150,..,..,..,..,..
Immigrants,Both,Mauritius,903,Africa,910,Eastern Africa,902,Developing regions,270,240,210,450,480,540,930,2270,1210,290,340,380,360,270,240,280,350,280,410,490,680,720,840,1010,780,850,1200,1660,3160,..,..,..,..,..
Immigrants,Both,Mayotte,903,Africa,910,Eastern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Immigrants,Both,Mexico,904,Latin America and the Caribbean,916,Central America,902,Developing regions,70,120,110,110,420,210,170,460,380,340,270,240,120,150,110,170,150,160,160,160,180,240,370,410,400,380,470,490,610,..,..,..,..,..
Immigrants,Both,Micronesia (Federated States of),909,Oceania,954,Micronesia,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,10,10,10,20,20,10,20,10,10,10,20,10,20,10,30,20,10,10,..,..,..,..,..
Immigrants,Both,Monaco,908,Europe,926,Western Europe,901,Developed regions,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,30,0,10,0,0,0,10,10,0,10,10,20,20,20,..,..,..,..,..
Immigrants,Both,Mongolia,935,Asia,906,Eastern Asia,902,Developing regions,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,50,40,40,50,40,40,60,50,80,130,130,100,150,240,..,..,..,..,..
Immigrants,Both,Montserrat,904,Latin America and the Caribbean,915,Caribbean,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..
Immigrants,Both,Morocco,903,Africa,912,Northern Africa,902,Developing regions,20,20,20,30,40,30,10,20,40,30,30,30,30,20,30,40,30,20,40,30,30,40,40,60,50,50,70,80,60,..,..,..,..,..
Immigrants,Both,Mozambique,903,Africa,910,Eastern Africa,902,Developing regions,10,0,0,0,0,0,0,10,10,0,30,20,30,20,10,40,30,50,30,30,50,80,60,90,70,60,50,70,100,..,..,..,..,..
Immigrants,Both,Myanmar,935,Asia,920,South-Eastern Asia,902,Developing regions,110,70,120,100,150,130,170,220,260,200,120,140,150,320,580,580,360,290,190,260,220,280,260,260,310,320,450,610,620,..,..,..,..,..
Immigrants,Both,Namibia,903,Africa,913,Southern Africa,902,Developing regions,0,0,0,0,0,0,0,0,0,0,0,20,30,30,40,40,50,50,30,50,40,60,60,90,50,70,50,80,70,..,..,..,..,..
Immigrants,Both,Nauru,909,Oceania,954,Micronesia,902,Developing regions,110,120,110,100,110,90,60,90,50,70,70,100,140,80,110,100,100,80,50,50,60,60,170,60,220,110,150,70,280,..,..,..,..,..
Immigrants,Both,Nepal,935,Asia,5501,Southern Asia,902,Developing regions,50,60,40,50,70,80,80,140,130,100,130,180,210,150,300,480,510,390,430,440,570,520,510,460,580,780,1890,6700,10720,..,..,..,..,..
